"arc_length","solute_mu","solute_c"
0.002404,2.49205e+18,3.36924e+18
0.002408,2.48581e+18,3.36079e+18
0.002412,2.47956e+18,3.35235e+18
0.002416,2.47331e+18,3.3439e+18
0.00242,2.46707e+18,3.33546e+18
0.002424,2.46082e+18,3.32702e+18
0.002428,2.45458e+18,3.31857e+18
0.002432,2.44833e+18,3.31013e+18
0.002436,2.44209e+18,3.30168e+18
0.00244,2.43584e+18,3.29324e+18
0.002444,2.42959e+18,3.28479e+18
0.002448,2.42335e+18,3.27635e+18
0.002452,2.4171e+18,3.26791e+18
0.002456,2.41086e+18,3.25946e+18
0.00246,2.40461e+18,3.25102e+18
0.002464,2.39837e+18,3.24257e+18
0.002468,2.39212e+18,3.23413e+18
0.002472,2.38587e+18,3.22568e+18
0.002476,2.37963e+18,3.21724e+18
0.00248,2.37338e+18,3.2088e+18
0.002484,2.36714e+18,3.20035e+18
0.002488,2.36089e+18,3.19191e+18
0.002492,2.35465e+18,3.18346e+18
0.002496,2.3484e+18,3.17502e+18
0.0025,2.34215e+18,3.16658e+18
0.002504,2.33591e+18,3.15813e+18
0.002508,2.32966e+18,3.14969e+18
0.002512,2.32342e+18,3.14124e+18
0.002516,2.31717e+18,3.1328e+18
0.00252,2.31093e+18,3.12435e+18
0.002524,2.30468e+18,3.11591e+18
0.002528,2.29843e+18,3.10747e+18
0.002532,2.29219e+18,3.09902e+18
0.002536,2.28594e+18,3.09058e+18
0.00254,2.2797e+18,3.08213e+18
0.002544,2.27345e+18,3.07369e+18
0.002548,2.26721e+18,3.06525e+18
0.002552,2.26096e+18,3.0568e+18
0.002556,2.25471e+18,3.04836e+18
0.00256,2.24847e+18,3.03991e+18
0.002564,2.24222e+18,3.03147e+18
0.002568,2.23598e+18,3.02302e+18
0.002572,2.22973e+18,3.01458e+18
0.002576,2.22348e+18,3.00614e+18
0.00258,2.21724e+18,2.99769e+18
0.002584,2.21099e+18,2.98925e+18
0.002588,2.20475e+18,2.9808e+18
0.002592,2.1985e+18,2.97236e+18
0.002596,2.19226e+18,2.96391e+18
0.0026,2.18601e+18,2.95547e+18
0.002604,2.17976e+18,2.94703e+18
0.002608,2.17352e+18,2.93858e+18
0.002612,2.16727e+18,2.93014e+18
0.002616,2.16103e+18,2.92169e+18
0.00262,2.15478e+18,2.91325e+18
0.002624,2.14854e+18,2.9048e+18
0.002628,2.14229e+18,2.89636e+18
0.002632,2.13604e+18,2.88792e+18
0.002636,2.1298e+18,2.87947e+18
0.00264,2.12355e+18,2.87103e+18
