"arc_length","retention_mu","retention_c"
0.0055165,2.16601e+25,2.16602e+25
0.005525,2.12224e+25,2.12225e+25
0.0055335,2.07275e+25,2.07275e+25
0.005542,2.01678e+25,2.01679e+25
0.0055505,1.95357e+25,1.95358e+25
0.005559,1.88231e+25,1.88232e+25
0.0055675,1.80224e+25,1.80224e+25
0.005576,1.71272e+25,1.71273e+25
0.0055845,1.61336e+25,1.61337e+25
0.005593,1.50419e+25,1.50419e+25
0.0056015,1.38578e+25,1.38579e+25
0.00561,1.25946e+25,1.25947e+25
0.0056185,1.12742e+25,1.12742e+25
0.005627,9.92615e+24,9.92618e+24
0.0056355,8.58632e+24,8.58633e+24
0.005644,7.29274e+24,7.29274e+24
0.0056525,6.08076e+24,6.08075e+24
0.005661,4.97925e+24,4.97923e+24
0.0056695,4.00701e+24,4.00698e+24
0.005678,3.17199e+24,3.17196e+24
0.0056865,2.47282e+24,2.47278e+24
0.005695,1.90038e+24,1.90035e+24
0.0057035,1.4412e+24,1.44117e+24
0.005712,1.07945e+24,1.07942e+24
0.0057205,7.98989e+23,7.98965e+23
0.005729,5.84769e+23,5.84748e+23
0.0057375,4.23301e+23,4.23284e+23
0.005746,3.0314e+23,3.03127e+23
0.0057545,2.14786e+23,2.14775e+23
0.005763,1.50557e+23,1.50548e+23
0.0057715,1.04402e+23,1.04396e+23
0.00578,7.16063e+22,7.16014e+22
0.0057885,4.85656e+22,4.85619e+22
0.005797,3.25637e+22,3.2561e+22
0.0058055,2.15776e+22,2.15757e+22
0.005814,1.4126e+22,1.41246e+22
0.0058225,9.13312e+21,9.13216e+21
0.005831,5.82916e+21,5.82849e+21
0.0058395,3.67148e+21,3.67102e+21
0.005848,2.28083e+21,2.28053e+21
0.0058565,1.39702e+21,1.39682e+21
0.005865,8.4327e+20,8.4314e+20
0.0058735,5.01351e+20,5.01268e+20
0.005882,2.93459e+20,2.93407e+20
0.0058905,1.69025e+20,1.68992e+20
0.005899,9.57458e+19,9.57261e+19
0.0059075,5.33132e+19,5.33014e+19
0.005916,2.91615e+19,2.91547e+19
0.0059245,1.56616e+19,1.56577e+19
0.005933,8.2536e+18,8.25145e+18
0.0059415,4.26539e+18,4.26434e+18
0.00595,2.16028e+18,2.15999e+18
0.0059585,1.07124e+18,1.07171e+18
0.005967,5.1938e+17,5.21014e+17
0.0059755,2.45008e+17,2.49028e+17
0.005984,1.09886e+17,1.19349e+17
0.0059925,4.0683e+16,6.31261e+16
0.006001,4.33662e+13,8.2252e+11
0.0060095,4.31286e+13,8.19831e+11
0.006018,4.28896e+13,8.17127e+11
0.0060265,4.26492e+13,8.14409e+11
0.006035,4.24074e+13,8.11676e+11
0.0060435,4.21642e+13,8.08929e+11
0.006052,4.19195e+13,8.06167e+11
0.0060605,4.16734e+13,8.0339e+11
0.006069,4.14258e+13,8.00597e+11
0.0060775,4.11767e+13,7.9779e+11
0.006086,4.09261e+13,7.94967e+11
0.0060945,4.06741e+13,7.92129e+11
0.006103,4.04205e+13,7.89275e+11
0.0061115,4.01654e+13,7.86406e+11
0.00612,3.99088e+13,7.83521e+11
0.0061285,3.96507e+13,7.8062e+11
0.006137,3.93909e+13,7.77703e+11
0.0061455,3.91297e+13,7.7477e+11
0.006154,3.88668e+13,7.7182e+11
0.0061625,3.86023e+13,7.68855e+11
0.006171,3.83362e+13,7.65873e+11
0.0061795,3.80685e+13,7.62873e+11
0.006188,3.77992e+13,7.59858e+11
0.0061965,3.75282e+13,7.56825e+11
0.006205,3.72555e+13,7.53776e+11
0.0062135,3.69812e+13,7.50709e+11
0.006222,3.67051e+13,7.47625e+11
0.0062305,3.64274e+13,7.44523e+11
0.006239,3.61479e+13,7.41404e+11
0.0062475,3.58667e+13,7.38268e+11
0.006256,3.55837e+13,7.35113e+11
0.0062645,3.5299e+13,7.3194e+11
0.006273,3.50125e+13,7.2875e+11
0.0062815,3.47242e+13,7.25541e+11
0.00629,3.44341e+13,7.22313e+11
0.0062985,3.41422e+13,7.19067e+11
0.006307,3.38483e+13,7.15802e+11
0.0063155,3.35527e+13,7.12519e+11
0.006324,3.32552e+13,7.09216e+11
0.0063325,3.29558e+13,7.05894e+11
0.006341,3.26545e+13,7.02553e+11
0.0063495,3.23512e+13,6.99192e+11
0.006358,3.20461e+13,6.95812e+11
0.0063665,3.17389e+13,6.92412e+11
0.006375,3.14298e+13,6.88991e+11
0.0063835,3.11187e+13,6.85551e+11
0.006392,3.08056e+13,6.8209e+11
0.0064005,3.04905e+13,6.78609e+11
0.006409,3.01733e+13,6.75107e+11
0.0064175,2.9854e+13,6.71584e+11
0.006426,2.95327e+13,6.68041e+11
0.0064345,2.92093e+13,6.64476e+11
0.006443,2.88838e+13,6.6089e+11
0.0064515,2.85561e+13,6.57282e+11
0.00646,2.82262e+13,6.53652e+11
0.0064685,2.78942e+13,6.50001e+11
0.006477,2.75601e+13,6.46328e+11
0.0064855,2.72236e+13,6.42632e+11
0.006494,2.6885e+13,6.38914e+11
0.0065025,2.65441e+13,6.35173e+11
0.006511,2.62009e+13,6.31409e+11
0.0065195,2.58555e+13,6.27623e+11
0.006528,2.55076e+13,6.23812e+11
0.0065365,2.51575e+13,6.19979e+11
0.006545,2.4805e+13,6.16122e+11
0.0065535,2.44502e+13,6.12241e+11
0.006562,2.40929e+13,6.08336e+11
0.0065705,2.37332e+13,6.04407e+11
0.006579,2.33711e+13,6.00453e+11
0.0065875,2.30065e+13,5.96475e+11
0.006596,2.26394e+13,5.92471e+11
0.0066045,2.22698e+13,5.88443e+11
0.006613,2.18977e+13,5.84389e+11
0.0066215,2.1523e+13,5.8031e+11
0.00663,2.11457e+13,5.76205e+11
0.0066385,2.07658e+13,5.72073e+11
0.006647,2.03833e+13,5.67916e+11
0.0066555,1.99981e+13,5.63732e+11
0.006664,1.96102e+13,5.59521e+11
0.0066725,1.92196e+13,5.55284e+11
0.006681,1.88263e+13,5.51019e+11
0.0066895,1.84302e+13,5.46726e+11
0.006698,1.80314e+13,5.42406e+11
0.0067065,1.76297e+13,5.38058e+11
0.006715,1.72252e+13,5.33682e+11
0.0067235,1.68178e+13,5.29277e+11
0.006732,1.64075e+13,5.24844e+11
0.0067405,1.59943e+13,5.20382e+11
0.006749,1.55782e+13,5.1589e+11
0.0067575,1.5159e+13,5.11369e+11
0.006766,1.47369e+13,5.06818e+11
0.0067745,1.43117e+13,5.02237e+11
0.006783,1.38835e+13,4.97626e+11
0.0067915,1.34522e+13,4.92983e+11
0.0068,1.30177e+13,4.8831e+11
0.0068085,1.25801e+13,4.83606e+11
0.006817,1.21393e+13,4.7887e+11
0.0068255,1.16952e+13,4.74103e+11
0.006834,1.12479e+13,4.69303e+11
0.0068425,1.07974e+13,4.64471e+11
0.006851,1.03435e+13,4.59607e+11
0.0068595,9.88624e+12,4.54709e+11
0.006868,9.42565e+12,4.49778e+11
0.0068765,8.96158e+12,4.44813e+11
0.006885,8.4941e+12,4.39814e+11
0.0068935,8.02315e+12,4.34782e+11
0.006902,7.54862e+12,4.29714e+11
0.0069105,7.07057e+12,4.24611e+11
0.006919,6.58892e+12,4.19473e+11
0.0069275,6.10365e+12,4.143e+11
0.006936,5.61473e+12,4.09091e+11
0.0069445,5.12206e+12,4.03844e+11
0.006953,4.62567e+12,3.98562e+11
0.0069615,4.12551e+12,3.93242e+11
0.00697,3.62152e+12,3.87885e+11
0.0069785,3.1137e+12,3.8249e+11
0.006987,2.60193e+12,3.77057e+11
0.0069955,2.08625e+12,3.71585e+11
0.007004,3.10524e+15,3.2903e+13
0.0070125,2.95593e+15,3.13195e+13
0.007021,2.81237e+15,2.97971e+13
0.0070295,2.6744e+15,2.8334e+13
0.007038,2.54188e+15,2.69288e+13
0.0070465,2.41466e+15,2.55799e+13
0.007055,2.29258e+15,2.42856e+13
0.0070635,2.17551e+15,2.30443e+13
0.007072,2.06329e+15,2.18547e+13
0.0070805,1.95579e+15,2.07151e+13
0.007089,1.85287e+15,1.96241e+13
0.0070975,1.75437e+15,1.85799e+13
0.007106,1.66016e+15,1.75814e+13
0.0071145,1.57012e+15,1.6627e+13
0.007123,1.48409e+15,1.57153e+13
0.0071315,1.40196e+15,1.48449e+13
0.00714,1.32358e+15,1.40143e+13
0.0071485,1.24884e+15,1.32223e+13
0.007157,1.1776e+15,1.24675e+13
0.0071655,1.10975e+15,1.17486e+13
0.007174,1.04516e+15,1.10642e+13
0.0071825,9.83707e+14,1.04132e+13
0.007191,9.25282e+14,9.79423e+12
0.0071995,8.69772e+14,9.20619e+12
0.007208,8.17056e+14,8.64779e+12
0.0072165,7.67035e+14,8.11796e+12
0.007225,7.19598e+14,7.61553e+12
0.0072335,6.74642e+14,7.1394e+12
0.007242,6.32068e+14,6.68852e+12
0.0072505,5.91769e+14,6.26177e+12
0.007259,5.53658e+14,5.8582e+12
0.0072675,5.17637e+14,5.47679e+12
0.007276,4.83617e+14,5.11658e+12
0.0072845,4.51509e+14,4.77664e+12
0.007293,4.21224e+14,4.45602e+12
0.0073015,3.92683e+14,4.15388e+12
0.00731,3.65804e+14,3.86934e+12
0.0073185,3.40509e+14,3.60159e+12
0.007327,3.16722e+14,3.34982e+12
0.0073355,2.9437e+14,3.11325e+12
0.007344,2.73383e+14,2.89114e+12
0.0073525,2.53693e+14,2.68277e+12
0.007361,2.35232e+14,2.48742e+12
0.0073695,2.1794e+14,2.30444e+12
0.007378,2.01755e+14,2.13319e+12
0.0073865,1.86617e+14,1.97303e+12
0.007395,1.72473e+14,1.82339e+12
0.0074035,1.59264e+14,1.68366e+12
0.007412,1.46943e+14,1.55332e+12
0.0074205,1.35457e+14,1.43183e+12
0.007429,1.24761e+14,1.31869e+12
0.0074375,1.14808e+14,1.21342e+12
0.007446,1.05554e+14,1.11555e+12
0.0074545,9.69582e+13,1.02465e+12
0.007463,8.89811e+13,9.40299e+11
0.0074715,8.15848e+13,8.62091e+11
0.00748,7.47332e+13,7.89647e+11
0.0074885,6.83922e+13,7.22606e+11
0.007497,6.25292e+13,6.60623e+11
0.0075055,5.71137e+13,6.03374e+11
0.007514,5.21154e+13,5.50539e+11
0.0075225,4.75076e+13,5.01835e+11
0.007531,4.32637e+13,4.56979e+11
0.0075395,3.93589e+13,4.1571e+11
0.007548,3.57698e+13,3.7778e+11
0.0075565,3.24738e+13,3.42951e+11
0.007565,2.94507e+13,3.11005e+11
0.0075735,2.66805e+13,2.81735e+11
0.007582,2.41448e+13,2.54944e+11
0.0075905,2.18262e+13,2.30449e+11
0.007599,1.97085e+13,2.08077e+11
0.0076075,1.77763e+13,1.87667e+11
0.007616,1.60154e+13,1.69067e+11
0.0076245,1.44124e+13,1.52137e+11
0.007633,1.29549e+13,1.36743e+11
0.0076415,1.1631e+13,1.22762e+11
0.00765,1.04301e+13,1.1008e+11
0.0076585,9.34197e+12,9.85899e+10
0.007667,8.35708e+12,8.81907e+10
0.0076755,7.46686e+12,7.87917e+10
0.007684,6.66316e+12,7.03067e+10
0.0076925,5.93846e+12,6.26563e+10
0.007701,5.28586e+12,5.57674e+10
0.0077095,4.69883e+12,4.95712e+10
0.007718,4.17156e+12,4.4006e+10
0.0077265,3.69855e+12,3.90139e+10
0.007735,3.27478e+12,3.45417e+10
0.0077435,2.89562e+12,3.05406e+10
0.007752,2.55685e+12,2.69659e+10
0.0077605,2.25457e+12,2.37765e+10
0.007769,1.98523e+12,2.09348e+10
0.0077775,1.74558e+12,1.84064e+10
0.007786,1.53264e+12,1.61601e+10
0.0077945,1.34371e+12,1.41672e+10
0.007803,1.17632e+12,1.24016e+10
0.0078115,1.02826e+12,1.084e+10
0.00782,8.97444e+11,9.46036e+09
0.0078285,7.82094e+11,8.24391e+09
0.007837,6.80501e+11,7.1726e+09
0.0078455,5.91163e+11,6.23059e+09
0.007854,5.12744e+11,5.40376e+09
0.0078625,4.44009e+11,4.67909e+09
0.007871,3.83867e+11,4.04504e+09
0.0078795,3.31316e+11,3.49108e+09
0.007888,2.85481e+11,3.00793e+09
0.0078965,2.45565e+11,2.58721e+09
0.007905,2.10871e+11,2.22155e+09
0.0079135,1.80767e+11,1.90428e+09
0.007922,1.54684e+11,1.62942e+09
0.0079305,1.32129e+11,1.39174e+09
0.007939,1.12657e+11,1.18657e+09
0.0079475,9.58808e+10,1.00981e+09
0.007956,8.14528e+10,8.57804e+08
0.0079645,6.90649e+10,7.27299e+08
0.007973,5.84497e+10,6.15477e+08
0.0079815,4.93699e+10,5.19836e+08
0.00799,4.162e+10,4.38208e+08
0.0079985,3.50181e+10,3.68676e+08
0.008007,2.94039e+10,3.09551e+08
0.0080155,2.46398e+10,2.59381e+08
0.008024,2.06048e+10,2.16892e+08
0.0080325,1.71951e+10,1.8099e+08
0.008041,1.43197e+10,1.50716e+08
0.0080495,1.18995e+10,1.25236e+08
0.008058,9.86697e+09,1.03838e+08
0.0080665,8.16354e+09,8.59067e+07
0.008075,6.73935e+09,7.09155e+07
0.0080835,5.55113e+09,5.8409e+07
0.008092,4.56211e+09,4.79997e+07
0.0081005,3.74057e+09,3.93537e+07
0.008109,3.05975e+09,3.21891e+07
0.0081175,2.49698e+09,2.62672e+07
0.008126,2.03283e+09,2.13833e+07
0.0081345,1.65098e+09,1.73657e+07
0.008143,1.33753e+09,1.40679e+07
0.0081515,1.08087e+09,1.13677e+07
0.00816,8.71272e+08,9.16284e+06
0.0081685,7.00522e+08,7.36671e+06
0.008177,5.61788e+08,5.90746e+06
0.0081855,4.49336e+08,4.72472e+06
0.008194,3.58437e+08,3.76872e+06
0.0082025,2.85148e+08,2.99797e+06
0.008211,2.2623e+08,2.3784e+06
0.0082195,1.78994e+08,1.88169e+06
0.008228,1.41219e+08,1.4845e+06
0.0082365,1.111e+08,1.16782e+06
0.008245,8.71501e+07,916029
0.0082535,6.81654e+07,716444
0.008262,5.316e+07,558702
0.0082705,4.13323e+07,434373
0.008279,3.20385e+07,336684
0.0082875,2.47573e+07,260155
0.008296,1.90716e+07,200398
0.0083045,1.46456e+07,153884
0.008313,1.12104e+07,117784
0.0083215,8.55305e+06,89859.4
0.00833,6.50391e+06,68327.5
0.0083385,4.92934e+06,51783.2
0.008347,3.72344e+06,39113.2
0.0083555,2.80282e+06,29441
0.008364,2.10249e+06,22083.7
0.0083725,1.57156e+06,16506.2
0.008381,1.17056e+06,12293.9
0.0083895,868748,9123.71
0.008398,642449,6746.77
0.0084065,473371,4970.95
0.008415,347544,3649.46
0.0084235,254312,2670.34
0.008432,185535,1948.08
0.0084405,135070,1418.14
0.008449,98279.4,1031.82
0.0084575,71714.9,752.889
0.008466,52834.3,554.647
0.0084745,39794,417.732
0.008483,31317.9,328.74
0.0084915,26596.4,279.169
0.0085,25241.8,264.946
