"arc_length","solute_mu","solute_c"
0.003315,1.16204e+23,1.2173e+23
0.0033235,1.16162e+23,1.21725e+23
0.003332,1.16119e+23,1.21721e+23
0.0033405,1.16076e+23,1.21717e+23
0.003349,1.16033e+23,1.21712e+23
0.0033575,1.15989e+23,1.21708e+23
0.003366,1.15945e+23,1.21703e+23
0.0033745,1.15901e+23,1.21699e+23
0.003383,1.15856e+23,1.21694e+23
0.0033915,1.15811e+23,1.21689e+23
0.0034,1.15765e+23,1.21685e+23
0.0034085,1.15719e+23,1.2168e+23
0.003417,1.15673e+23,1.21675e+23
0.0034255,1.15627e+23,1.2167e+23
0.003434,1.1558e+23,1.21666e+23
0.0034425,1.15533e+23,1.21661e+23
0.003451,1.15485e+23,1.21656e+23
0.0034595,1.15437e+23,1.21651e+23
0.003468,1.15388e+23,1.21646e+23
0.0034765,1.1534e+23,1.21641e+23
0.003485,1.15291e+23,1.21636e+23
0.0034935,1.15241e+23,1.21631e+23
0.003502,1.15191e+23,1.21626e+23
0.0035105,1.15141e+23,1.2162e+23
0.003519,1.1509e+23,1.21615e+23
0.0035275,1.15039e+23,1.2161e+23
0.003536,1.14987e+23,1.21605e+23
0.0035445,1.14935e+23,1.21599e+23
0.003553,1.14882e+23,1.21594e+23
0.0035615,1.14829e+23,1.21588e+23
0.00357,1.14776e+23,1.21583e+23
0.0035785,1.14722e+23,1.21577e+23
0.003587,1.14668e+23,1.21572e+23
0.0035955,1.14613e+23,1.21566e+23
0.003604,1.14558e+23,1.21561e+23
0.0036125,1.14503e+23,1.21555e+23
0.003621,1.14447e+23,1.21549e+23
0.0036295,1.1439e+23,1.21543e+23
0.003638,1.14333e+23,1.21537e+23
0.0036465,1.14276e+23,1.21532e+23
0.003655,1.14218e+23,1.21526e+23
0.0036635,1.14159e+23,1.2152e+23
0.003672,1.141e+23,1.21513e+23
0.0036805,1.14041e+23,1.21507e+23
0.003689,1.13981e+23,1.21501e+23
0.0036975,1.1392e+23,1.21495e+23
0.003706,1.13859e+23,1.21489e+23
0.0037145,1.13798e+23,1.21482e+23
0.003723,1.13736e+23,1.21476e+23
0.0037315,1.13673e+23,1.2147e+23
0.00374,1.1361e+23,1.21463e+23
0.0037485,1.13546e+23,1.21457e+23
0.003757,1.13482e+23,1.2145e+23
0.0037655,1.13417e+23,1.21443e+23
0.003774,1.13352e+23,1.21437e+23
0.0037825,1.13286e+23,1.2143e+23
0.003791,1.1322e+23,1.21423e+23
0.0037995,1.13153e+23,1.21416e+23
0.003808,1.13085e+23,1.21409e+23
0.0038165,1.13017e+23,1.21402e+23
0.003825,1.12948e+23,1.21395e+23
0.0038335,1.12878e+23,1.21388e+23
0.003842,1.12808e+23,1.21381e+23
0.0038505,1.12738e+23,1.21373e+23
0.003859,1.12666e+23,1.21366e+23
0.0038675,1.12594e+23,1.21359e+23
0.003876,1.12522e+23,1.21351e+23
0.0038845,1.12448e+23,1.21344e+23
0.003893,1.12375e+23,1.21336e+23
0.0039015,1.123e+23,1.21329e+23
0.00391,1.12225e+23,1.21321e+23
0.0039185,1.12149e+23,1.21313e+23
0.003927,1.12072e+23,1.21305e+23
0.0039355,1.11995e+23,1.21297e+23
0.003944,1.11917e+23,1.21289e+23
0.0039525,1.11838e+23,1.21281e+23
0.003961,1.11758e+23,1.21273e+23
0.0039695,1.11678e+23,1.21265e+23
0.003978,1.11597e+23,1.21256e+23
0.0039865,1.11516e+23,1.21248e+23
0.003995,1.11433e+23,1.2124e+23
0.0040035,1.1135e+23,1.21231e+23
0.004012,1.11266e+23,1.21222e+23
0.0040205,1.11181e+23,1.21214e+23
0.004029,1.11095e+23,1.21205e+23
0.0040375,1.11009e+23,1.21196e+23
0.004046,1.10922e+23,1.21187e+23
0.0040545,1.10834e+23,1.21178e+23
0.004063,1.10745e+23,1.21169e+23
0.0040715,1.10655e+23,1.2116e+23
0.00408,1.10565e+23,1.2115e+23
0.0040885,1.10473e+23,1.21141e+23
0.004097,1.10381e+23,1.21132e+23
0.0041055,1.10288e+23,1.21122e+23
0.004114,1.10194e+23,1.21112e+23
0.0041225,1.10099e+23,1.21103e+23
0.004131,1.10003e+23,1.21093e+23
0.0041395,1.09906e+23,1.21083e+23
0.004148,1.09808e+23,1.21073e+23
0.0041565,1.09709e+23,1.21063e+23
0.004165,1.0961e+23,1.21052e+23
0.0041735,1.09509e+23,1.21042e+23
0.004182,1.09407e+23,1.21032e+23
0.0041905,1.09305e+23,1.21021e+23
0.004199,1.09201e+23,1.21011e+23
0.0042075,1.09096e+23,1.21e+23
0.004216,1.08991e+23,1.20989e+23
0.0042245,1.08884e+23,1.20978e+23
0.004233,1.08776e+23,1.20967e+23
0.0042415,1.08667e+23,1.20956e+23
0.00425,1.08557e+23,1.20945e+23
0.0042585,1.08446e+23,1.20933e+23
0.004267,1.08334e+23,1.20922e+23
0.0042755,1.08221e+23,1.2091e+23
0.004284,1.08106e+23,1.20898e+23
0.0042925,1.07991e+23,1.20886e+23
0.004301,1.07874e+23,1.20875e+23
0.0043095,1.07756e+23,1.20862e+23
0.004318,1.07636e+23,1.2085e+23
0.0043265,1.07516e+23,1.20838e+23
0.004335,1.07394e+23,1.20825e+23
0.0043435,1.07271e+23,1.20813e+23
0.004352,1.07147e+23,1.208e+23
0.0043605,1.07022e+23,1.20787e+23
0.004369,1.06895e+23,1.20774e+23
0.0043775,1.06767e+23,1.20761e+23
0.004386,1.06638e+23,1.20748e+23
0.0043945,1.06507e+23,1.20735e+23
0.004403,1.06375e+23,1.20721e+23
0.0044115,1.06241e+23,1.20707e+23
0.00442,1.06106e+23,1.20694e+23
0.0044285,1.0597e+23,1.2068e+23
0.004437,1.05832e+23,1.20665e+23
0.0044455,1.05693e+23,1.20651e+23
0.004454,1.05552e+23,1.20637e+23
0.0044625,1.0541e+23,1.20622e+23
0.004471,1.05266e+23,1.20608e+23
0.0044795,1.05121e+23,1.20593e+23
0.004488,1.04974e+23,1.20578e+23
0.0044965,1.04825e+23,1.20562e+23
0.004505,1.04675e+23,1.20547e+23
0.0045135,1.04524e+23,1.20532e+23
0.004522,1.0437e+23,1.20516e+23
0.0045305,1.04215e+23,1.205e+23
0.004539,1.04058e+23,1.20484e+23
0.0045475,1.039e+23,1.20468e+23
0.004556,1.0374e+23,1.20452e+23
0.0045645,1.03578e+23,1.20435e+23
0.004573,1.03414e+23,1.20418e+23
0.0045815,1.03249e+23,1.20401e+23
0.00459,1.03081e+23,1.20384e+23
0.0045985,1.02912e+23,1.20367e+23
0.004607,1.02741e+23,1.20349e+23
0.0046155,1.02568e+23,1.20332e+23
0.004624,1.02393e+23,1.20314e+23
0.0046325,1.02216e+23,1.20296e+23
0.004641,1.02037e+23,1.20278e+23
0.0046495,1.01856e+23,1.20259e+23
0.004658,1.01673e+23,1.2024e+23
0.0046665,1.01488e+23,1.20221e+23
0.004675,1.01301e+23,1.20202e+23
0.0046835,1.01112e+23,1.20183e+23
0.004692,1.0092e+23,1.20163e+23
0.0047005,1.00727e+23,1.20144e+23
0.004709,1.00531e+23,1.20124e+23
0.0047175,1.00332e+23,1.20103e+23
0.004726,1.00132e+23,1.20083e+23
0.0047345,9.9929e+22,1.20062e+23
0.004743,9.97239e+22,1.20041e+23
0.0047515,9.95163e+22,1.2002e+23
0.00476,9.93063e+22,1.19999e+23
0.0047685,9.90938e+22,1.19977e+23
0.004777,9.88788e+22,1.19955e+23
0.0047855,9.86613e+22,1.19933e+23
0.004794,9.84412e+22,1.19911e+23
0.0048025,9.82185e+22,1.19888e+23
0.004811,9.79931e+22,1.19865e+23
0.0048195,9.7765e+22,1.19842e+23
0.004828,9.75342e+22,1.19818e+23
0.0048365,9.73007e+22,1.19794e+23
0.004845,9.70643e+22,1.1977e+23
0.0048535,9.68251e+22,1.19746e+23
0.004862,9.65829e+22,1.19721e+23
0.0048705,9.63379e+22,1.19696e+23
0.004879,9.60898e+22,1.19671e+23
0.0048875,9.58387e+22,1.19645e+23
0.004896,9.55846e+22,1.19619e+23
0.0049045,9.53273e+22,1.19593e+23
0.004913,9.50669e+22,1.19567e+23
0.0049215,9.48032e+22,1.1954e+23
0.00493,9.45363e+22,1.19513e+23
0.0049385,9.42661e+22,1.19485e+23
0.004947,9.39925e+22,1.19457e+23
0.0049555,9.37154e+22,1.19429e+23
0.004964,9.3435e+22,1.194e+23
0.0049725,9.31509e+22,1.19372e+23
0.004981,9.28634e+22,1.19342e+23
0.0049895,9.25722e+22,1.19313e+23
0.004998,9.22772e+22,1.19283e+23
0.0050065,9.19786e+22,1.19252e+23
0.005015,9.16761e+22,1.19221e+23
0.0050235,9.13698e+22,1.1919e+23
0.005032,9.10596e+22,1.19159e+23
0.0050405,9.07453e+22,1.19127e+23
0.005049,9.0427e+22,1.19094e+23
0.0050575,9.01047e+22,1.19062e+23
0.005066,8.97781e+22,1.19028e+23
0.0050745,8.94473e+22,1.18995e+23
0.005083,8.91122e+22,1.18961e+23
0.0050915,8.87727e+22,1.18926e+23
0.0051,8.84287e+22,1.18891e+23
0.0051085,8.80802e+22,1.18856e+23
0.005117,8.77272e+22,1.1882e+23
0.0051255,8.73694e+22,1.18783e+23
0.005134,8.70069e+22,1.18747e+23
0.0051425,8.66396e+22,1.18709e+23
0.005151,8.62674e+22,1.18671e+23
0.0051595,8.58903e+22,1.18633e+23
0.005168,8.5508e+22,1.18594e+23
0.0051765,8.51206e+22,1.18555e+23
0.005185,8.4728e+22,1.18515e+23
0.0051935,8.43301e+22,1.18474e+23
0.005202,8.39267e+22,1.18433e+23
0.0052105,8.35179e+22,1.18392e+23
0.005219,8.31035e+22,1.1835e+23
0.0052275,8.26835e+22,1.18307e+23
0.005236,8.22576e+22,1.18264e+23
0.0052445,8.18259e+22,1.1822e+23
0.005253,8.13882e+22,1.18176e+23
0.0052615,8.09445e+22,1.1813e+23
0.00527,8.04946e+22,1.18085e+23
0.0052785,8.00384e+22,1.18038e+23
0.005287,7.95758e+22,1.17991e+23
0.0052955,7.91068e+22,1.17944e+23
0.005304,7.86311e+22,1.17895e+23
0.0053125,7.81488e+22,1.17846e+23
0.005321,7.76596e+22,1.17797e+23
0.0053295,7.71635e+22,1.17746e+23
0.005338,7.66604e+22,1.17695e+23
0.0053465,7.615e+22,1.17644e+23
0.005355,7.56323e+22,1.17591e+23
0.0053635,7.51072e+22,1.17538e+23
0.005372,7.45745e+22,1.17484e+23
0.0053805,7.40342e+22,1.17429e+23
0.005389,7.3486e+22,1.17373e+23
0.0053975,7.29298e+22,1.17317e+23
0.005406,7.23655e+22,1.17259e+23
0.0054145,7.1793e+22,1.17201e+23
0.005423,7.12121e+22,1.17142e+23
0.0054315,7.06226e+22,1.17082e+23
0.00544,7.00244e+22,1.17022e+23
0.0054485,6.94174e+22,1.1696e+23
0.005457,6.88013e+22,1.16898e+23
0.0054655,6.81761e+22,1.16834e+23
0.005474,6.75415e+22,1.1677e+23
0.0054825,6.68974e+22,1.16704e+23
