"arc_length","solute_mu","solute_c"
0.0031195,1.17096e+23,1.22133e+23
0.003128,1.1706e+23,1.22132e+23
0.0031365,1.17024e+23,1.2213e+23
0.003145,1.16988e+23,1.22129e+23
0.0031535,1.16951e+23,1.22127e+23
0.003162,1.16915e+23,1.22125e+23
0.0031705,1.16878e+23,1.22124e+23
0.003179,1.1684e+23,1.22122e+23
0.0031875,1.16803e+23,1.22121e+23
0.003196,1.16765e+23,1.22119e+23
0.0032045,1.16727e+23,1.22117e+23
0.003213,1.16688e+23,1.22116e+23
0.0032215,1.1665e+23,1.22114e+23
0.00323,1.16611e+23,1.22112e+23
0.0032385,1.16571e+23,1.22111e+23
0.003247,1.16532e+23,1.22109e+23
0.0032555,1.16492e+23,1.22107e+23
0.003264,1.16452e+23,1.22105e+23
0.0032725,1.16411e+23,1.22104e+23
0.003281,1.1637e+23,1.22102e+23
0.0032895,1.16329e+23,1.221e+23
0.003298,1.16288e+23,1.22098e+23
0.0033065,1.16246e+23,1.22096e+23
0.003315,1.16204e+23,1.22094e+23
0.0033235,1.16162e+23,1.22093e+23
0.003332,1.16119e+23,1.22091e+23
0.0033405,1.16076e+23,1.22089e+23
0.003349,1.16033e+23,1.22087e+23
0.0033575,1.15989e+23,1.22085e+23
0.003366,1.15945e+23,1.22083e+23
0.0033745,1.15901e+23,1.22081e+23
0.003383,1.15856e+23,1.22079e+23
0.0033915,1.15811e+23,1.22077e+23
0.0034,1.15765e+23,1.22075e+23
0.0034085,1.15719e+23,1.22073e+23
0.003417,1.15673e+23,1.22071e+23
0.0034255,1.15627e+23,1.22069e+23
0.003434,1.1558e+23,1.22067e+23
0.0034425,1.15533e+23,1.22065e+23
0.003451,1.15485e+23,1.22063e+23
0.0034595,1.15437e+23,1.22061e+23
0.003468,1.15389e+23,1.22059e+23
0.0034765,1.1534e+23,1.22057e+23
0.003485,1.15291e+23,1.22055e+23
0.0034935,1.15241e+23,1.22052e+23
0.003502,1.15191e+23,1.2205e+23
0.0035105,1.15141e+23,1.22048e+23
0.003519,1.1509e+23,1.22046e+23
0.0035275,1.15039e+23,1.22044e+23
0.003536,1.14987e+23,1.22041e+23
0.0035445,1.14935e+23,1.22039e+23
0.003553,1.14882e+23,1.22037e+23
0.0035615,1.14829e+23,1.22034e+23
0.00357,1.14776e+23,1.22032e+23
0.0035785,1.14722e+23,1.2203e+23
0.003587,1.14668e+23,1.22027e+23
0.0035955,1.14613e+23,1.22025e+23
0.003604,1.14558e+23,1.22023e+23
0.0036125,1.14503e+23,1.2202e+23
0.003621,1.14447e+23,1.22018e+23
0.0036295,1.1439e+23,1.22015e+23
0.003638,1.14333e+23,1.22013e+23
0.0036465,1.14276e+23,1.2201e+23
0.003655,1.14218e+23,1.22008e+23
0.0036635,1.14159e+23,1.22005e+23
0.003672,1.141e+23,1.22003e+23
0.0036805,1.14041e+23,1.22e+23
0.003689,1.13981e+23,1.21997e+23
0.0036975,1.1392e+23,1.21995e+23
0.003706,1.13859e+23,1.21992e+23
0.0037145,1.13798e+23,1.21989e+23
0.003723,1.13736e+23,1.21987e+23
0.0037315,1.13673e+23,1.21984e+23
0.00374,1.1361e+23,1.21981e+23
0.0037485,1.13546e+23,1.21978e+23
0.003757,1.13482e+23,1.21976e+23
0.0037655,1.13417e+23,1.21973e+23
0.003774,1.13352e+23,1.2197e+23
0.0037825,1.13286e+23,1.21967e+23
0.003791,1.1322e+23,1.21964e+23
0.0037995,1.13153e+23,1.21961e+23
0.003808,1.13085e+23,1.21958e+23
0.0038165,1.13017e+23,1.21955e+23
0.003825,1.12948e+23,1.21952e+23
0.0038335,1.12878e+23,1.21949e+23
0.003842,1.12808e+23,1.21946e+23
0.0038505,1.12738e+23,1.21943e+23
0.003859,1.12666e+23,1.2194e+23
0.0038675,1.12594e+23,1.21937e+23
0.003876,1.12522e+23,1.21934e+23
0.0038845,1.12448e+23,1.21931e+23
0.003893,1.12375e+23,1.21927e+23
0.0039015,1.123e+23,1.21924e+23
0.00391,1.12225e+23,1.21921e+23
0.0039185,1.12149e+23,1.21917e+23
0.003927,1.12072e+23,1.21914e+23
0.0039355,1.11995e+23,1.21911e+23
0.003944,1.11917e+23,1.21907e+23
0.0039525,1.11838e+23,1.21904e+23
0.003961,1.11758e+23,1.219e+23
0.0039695,1.11678e+23,1.21897e+23
0.003978,1.11597e+23,1.21893e+23
0.0039865,1.11516e+23,1.2189e+23
0.003995,1.11433e+23,1.21886e+23
0.0040035,1.1135e+23,1.21883e+23
0.004012,1.11266e+23,1.21879e+23
0.0040205,1.11181e+23,1.21875e+23
0.004029,1.11095e+23,1.21871e+23
0.0040375,1.11009e+23,1.21868e+23
0.004046,1.10922e+23,1.21864e+23
0.0040545,1.10834e+23,1.2186e+23
0.004063,1.10745e+23,1.21856e+23
0.0040715,1.10655e+23,1.21852e+23
0.00408,1.10565e+23,1.21848e+23
0.0040885,1.10473e+23,1.21844e+23
0.004097,1.10381e+23,1.2184e+23
0.0041055,1.10288e+23,1.21836e+23
0.004114,1.10194e+23,1.21832e+23
0.0041225,1.10099e+23,1.21828e+23
0.004131,1.10003e+23,1.21824e+23
0.0041395,1.09906e+23,1.2182e+23
0.004148,1.09808e+23,1.21815e+23
0.0041565,1.09709e+23,1.21811e+23
0.004165,1.0961e+23,1.21807e+23
0.0041735,1.09509e+23,1.21802e+23
0.004182,1.09407e+23,1.21798e+23
0.0041905,1.09305e+23,1.21793e+23
0.004199,1.09201e+23,1.21789e+23
0.0042075,1.09096e+23,1.21784e+23
0.004216,1.08991e+23,1.2178e+23
0.0042245,1.08884e+23,1.21775e+23
0.004233,1.08776e+23,1.2177e+23
0.0042415,1.08667e+23,1.21766e+23
0.00425,1.08557e+23,1.21761e+23
0.0042585,1.08446e+23,1.21756e+23
0.004267,1.08334e+23,1.21751e+23
0.0042755,1.08221e+23,1.21746e+23
0.004284,1.08106e+23,1.21741e+23
0.0042925,1.07991e+23,1.21736e+23
0.004301,1.07874e+23,1.21731e+23
0.0043095,1.07756e+23,1.21726e+23
0.004318,1.07637e+23,1.21721e+23
0.0043265,1.07516e+23,1.21715e+23
0.004335,1.07394e+23,1.2171e+23
0.0043435,1.07272e+23,1.21705e+23
0.004352,1.07147e+23,1.21699e+23
0.0043605,1.07022e+23,1.21694e+23
0.004369,1.06895e+23,1.21688e+23
0.0043775,1.06767e+23,1.21683e+23
0.004386,1.06638e+23,1.21677e+23
0.0043945,1.06507e+23,1.21671e+23
0.004403,1.06375e+23,1.21666e+23
0.0044115,1.06241e+23,1.2166e+23
0.00442,1.06106e+23,1.21654e+23
0.0044285,1.0597e+23,1.21648e+23
0.004437,1.05832e+23,1.21642e+23
0.0044455,1.05693e+23,1.21636e+23
0.004454,1.05552e+23,1.2163e+23
0.0044625,1.0541e+23,1.21624e+23
0.004471,1.05266e+23,1.21617e+23
0.0044795,1.05121e+23,1.21611e+23
0.004488,1.04974e+23,1.21605e+23
0.0044965,1.04825e+23,1.21598e+23
0.004505,1.04675e+23,1.21592e+23
0.0045135,1.04524e+23,1.21585e+23
0.004522,1.0437e+23,1.21578e+23
0.0045305,1.04215e+23,1.21571e+23
0.004539,1.04059e+23,1.21565e+23
0.0045475,1.039e+23,1.21558e+23
0.004556,1.0374e+23,1.21551e+23
0.0045645,1.03578e+23,1.21544e+23
0.004573,1.03414e+23,1.21537e+23
0.0045815,1.03249e+23,1.21529e+23
0.00459,1.03081e+23,1.21522e+23
0.0045985,1.02912e+23,1.21515e+23
0.004607,1.02741e+23,1.21507e+23
0.0046155,1.02568e+23,1.215e+23
0.004624,1.02393e+23,1.21492e+23
0.0046325,1.02216e+23,1.21484e+23
0.004641,1.02037e+23,1.21477e+23
0.0046495,1.01856e+23,1.21469e+23
0.004658,1.01673e+23,1.21461e+23
0.0046665,1.01488e+23,1.21453e+23
0.004675,1.01301e+23,1.21444e+23
0.0046835,1.01112e+23,1.21436e+23
0.004692,1.0092e+23,1.21428e+23
0.0047005,1.00727e+23,1.21419e+23
0.004709,1.00531e+23,1.21411e+23
0.0047175,1.00332e+23,1.21402e+23
0.004726,1.00132e+23,1.21394e+23
0.0047345,9.99291e+22,1.21385e+23
0.004743,9.97239e+22,1.21376e+23
0.0047515,9.95164e+22,1.21367e+23
0.00476,9.93063e+22,1.21358e+23
0.0047685,9.90939e+22,1.21348e+23
0.004777,9.88789e+22,1.21339e+23
0.0047855,9.86613e+22,1.2133e+23
0.004794,9.84412e+22,1.2132e+23
0.0048025,9.82185e+22,1.2131e+23
0.004811,9.79932e+22,1.213e+23
0.0048195,9.77651e+22,1.2129e+23
0.004828,9.75343e+22,1.2128e+23
0.0048365,9.73008e+22,1.2127e+23
0.004845,9.70644e+22,1.2126e+23
0.0048535,9.68252e+22,1.2125e+23
0.004862,9.6583e+22,1.21239e+23
0.0048705,9.63379e+22,1.21228e+23
0.004879,9.60899e+22,1.21218e+23
0.0048875,9.58388e+22,1.21207e+23
0.004896,9.55847e+22,1.21196e+23
0.0049045,9.53274e+22,1.21184e+23
0.004913,9.5067e+22,1.21173e+23
0.0049215,9.48033e+22,1.21162e+23
0.00493,9.45364e+22,1.2115e+23
0.0049385,9.42661e+22,1.21138e+23
0.004947,9.39926e+22,1.21126e+23
0.0049555,9.37155e+22,1.21114e+23
0.004964,9.34351e+22,1.21102e+23
0.0049725,9.3151e+22,1.2109e+23
0.004981,9.28634e+22,1.21077e+23
0.0049895,9.25722e+22,1.21064e+23
0.004998,9.22773e+22,1.21052e+23
0.0050065,9.19787e+22,1.21039e+23
0.005015,9.16762e+22,1.21025e+23
0.0050235,9.13699e+22,1.21012e+23
0.005032,9.10597e+22,1.20999e+23
0.0050405,9.07454e+22,1.20985e+23
0.005049,9.04271e+22,1.20971e+23
0.0050575,9.01048e+22,1.20957e+23
0.005066,8.97782e+22,1.20943e+23
0.0050745,8.94474e+22,1.20928e+23
0.005083,8.91123e+22,1.20914e+23
0.0050915,8.87727e+22,1.20899e+23
0.0051,8.84288e+22,1.20884e+23
0.0051085,8.80803e+22,1.20869e+23
0.005117,8.77273e+22,1.20854e+23
0.0051255,8.73695e+22,1.20838e+23
0.005134,8.7007e+22,1.20822e+23
0.0051425,8.66398e+22,1.20806e+23
0.005151,8.62675e+22,1.2079e+23
0.0051595,8.58904e+22,1.20774e+23
0.005168,8.55081e+22,1.20757e+23
0.0051765,8.51207e+22,1.2074e+23
0.005185,8.47281e+22,1.20723e+23
0.0051935,8.43302e+22,1.20706e+23
0.005202,8.39269e+22,1.20688e+23
0.0052105,8.35181e+22,1.2067e+23
0.005219,8.31036e+22,1.20652e+23
0.0052275,8.26836e+22,1.20634e+23
0.005236,8.22577e+22,1.20616e+23
0.0052445,8.1826e+22,1.20597e+23
0.005253,8.13884e+22,1.20578e+23
0.0052615,8.09446e+22,1.20558e+23
0.00527,8.04947e+22,1.20539e+23
0.0052785,8.00385e+22,1.20519e+23
0.005287,7.9576e+22,1.20499e+23
0.0052955,7.9107e+22,1.20479e+23
0.005304,7.86313e+22,1.20458e+23
0.0053125,7.81489e+22,1.20437e+23
0.005321,7.76598e+22,1.20416e+23
0.0053295,7.71636e+22,1.20394e+23
0.005338,7.66605e+22,1.20372e+23
0.0053465,7.61501e+22,1.2035e+23
0.005355,7.56324e+22,1.20327e+23
0.0053635,7.51074e+22,1.20305e+23
0.005372,7.45747e+22,1.20281e+23
0.0053805,7.40343e+22,1.20258e+23
0.005389,7.34861e+22,1.20234e+23
0.0053975,7.29299e+22,1.2021e+23
0.005406,7.23657e+22,1.20185e+23
0.0054145,7.17931e+22,1.2016e+23
0.005423,7.12122e+22,1.20135e+23
0.0054315,7.06227e+22,1.2011e+23
0.00544,7.00246e+22,1.20084e+23
0.0054485,6.94176e+22,1.20057e+23
0.005457,6.88015e+22,1.2003e+23
0.0054655,6.81762e+22,1.20003e+23
0.005474,6.75417e+22,1.19976e+23
0.0054825,6.68976e+22,1.19948e+23
0.005491,6.62439e+22,1.19919e+23
0.0054995,6.55802e+22,1.1989e+23
0.005508,6.49065e+22,1.19861e+23
