node	x (m)    	Temp. (K) 	Mobile (at/m3)	Trap 1 (at/m3)  	Trap 2 (at/m3)  	Trap 3 (at/m3)  	Trap 4 (at/m3)  	Trap 5 (at/m3)  
210	7.292500E-03	4.225700E+02	1.715400E+17	0.000000E+00	0.000000E+00	0.000000E+00	3.066900E+12	2.099100E+19
211	7.307500E-03	4.219500E+02	1.449100E+17	0.000000E+00	0.000000E+00	0.000000E+00	2.599400E+12	1.802800E+19
212	7.322500E-03	4.213400E+02	1.219900E+17	0.000000E+00	0.000000E+00	0.000000E+00	2.195400E+12	1.542900E+19
213	7.337500E-03	4.207200E+02	1.023200E+17	0.000000E+00	0.000000E+00	0.000000E+00	1.847600E+12	1.315900E+19
214	7.352500E-03	4.201100E+02	8.551200E+16	0.000000E+00	0.000000E+00	0.000000E+00	1.549200E+12	1.118200E+19
215	7.367500E-03	4.194900E+02	7.119200E+16	0.000000E+00	0.000000E+00	0.000000E+00	1.294000E+12	9.465800E+18
216	7.382500E-03	4.188700E+02	5.903800E+16	0.000000E+00	0.000000E+00	0.000000E+00	1.076700E+12	7.982400E+18
217	7.397500E-03	4.182600E+02	4.876400E+16	0.000000E+00	0.000000E+00	0.000000E+00	8.923000E+11	6.704800E+18
218	7.412500E-03	4.176400E+02	4.011100E+16	0.000000E+00	0.000000E+00	0.000000E+00	7.364300E+11	5.608800E+18
219	7.427500E-03	4.170300E+02	3.285300E+16	0.000000E+00	0.000000E+00	0.000000E+00	6.052100E+11	4.672200E+18
220	7.442500E-03	4.164100E+02	2.679100E+16	0.000000E+00	0.000000E+00	0.000000E+00	4.952000E+11	3.875200E+18
221	7.457500E-03	4.157900E+02	2.174900E+16	0.000000E+00	0.000000E+00	0.000000E+00	4.033700E+11	3.199800E+18
222	7.472500E-03	4.151800E+02	1.757400E+16	0.000000E+00	0.000000E+00	0.000000E+00	3.270500E+11	2.630100E+18
223	7.487500E-03	4.145600E+02	1.413300E+16	0.000000E+00	0.000000E+00	0.000000E+00	2.639100E+11	2.151600E+18
224	7.502500E-03	4.139500E+02	1.131000E+16	0.000000E+00	0.000000E+00	0.000000E+00	2.119200E+11	1.751600E+18
225	7.517500E-03	4.133300E+02	9.005100E+15	0.000000E+00	0.000000E+00	0.000000E+00	1.693100E+11	1.418800E+18
226	7.532500E-03	4.127100E+02	7.132400E+15	0.000000E+00	0.000000E+00	0.000000E+00	1.345600E+11	1.143300E+18
227	7.547500E-03	4.121000E+02	5.618800E+15	0.000000E+00	0.000000E+00	0.000000E+00	1.063700E+11	9.163700E+17
228	7.562500E-03	4.114800E+02	4.401900E+15	0.000000E+00	0.000000E+00	0.000000E+00	8.361900E+10	7.304700E+17
229	7.577500E-03	4.108700E+02	3.428800E+15	0.000000E+00	0.000000E+00	0.000000E+00	6.536100E+10	5.789800E+17
230	7.592500E-03	4.102500E+02	2.655100E+15	0.000000E+00	0.000000E+00	0.000000E+00	5.078900E+10	4.562400E+17
231	7.607500E-03	4.096300E+02	2.043500E+15	0.000000E+00	0.000000E+00	0.000000E+00	3.922700E+10	3.573500E+17
232	7.622500E-03	4.090200E+02	1.563000E+15	0.000000E+00	0.000000E+00	0.000000E+00	3.010700E+10	2.781500E+17
233	7.637500E-03	4.084000E+02	1.187700E+15	0.000000E+00	0.000000E+00	0.000000E+00	2.295800E+10	2.151200E+17
234	7.652500E-03	4.077900E+02	8.965000E+14	0.000000E+00	0.000000E+00	0.000000E+00	1.739100E+10	1.652700E+17
235	7.667500E-03	4.071700E+02	6.720500E+14	0.000000E+00	0.000000E+00	0.000000E+00	1.308300E+10	1.261100E+17
236	7.682500E-03	4.065500E+02	5.002100E+14	0.000000E+00	0.000000E+00	0.000000E+00	9.772000E+09	9.554700E+16
237	7.697500E-03	4.059400E+02	3.695800E+14	0.000000E+00	0.000000E+00	0.000000E+00	7.245700E+09	7.186400E+16
238	7.712500E-03	4.053200E+02	2.710000E+14	0.000000E+00	0.000000E+00	0.000000E+00	5.331900E+09	5.364600E+16
239	7.727500E-03	4.047100E+02	1.971600E+14	0.000000E+00	0.000000E+00	0.000000E+00	3.893000E+09	3.973500E+16
240	7.742500E-03	4.040900E+02	1.422800E+14	0.000000E+00	0.000000E+00	0.000000E+00	2.819500E+09	2.919500E+16
241	7.757500E-03	4.034800E+02	1.018200E+14	0.000000E+00	0.000000E+00	0.000000E+00	2.025000E+09	2.127400E+16
242	7.772500E-03	4.028600E+02	7.224000E+13	0.000000E+00	0.000000E+00	0.000000E+00	1.441900E+09	1.536900E+16
243	7.787500E-03	4.022400E+02	5.079600E+13	0.000000E+00	0.000000E+00	0.000000E+00	1.017500E+09	1.100500E+16
244	7.802500E-03	4.016300E+02	3.539000E+13	0.000000E+00	0.000000E+00	0.000000E+00	7.114900E+08	7.807900E+15
245	7.817500E-03	4.010100E+02	2.442200E+13	0.000000E+00	0.000000E+00	0.000000E+00	4.927700E+08	5.487400E+15
246	7.832500E-03	4.004000E+02	1.668800E+13	0.000000E+00	0.000000E+00	0.000000E+00	3.379500E+08	3.818900E+15
247	7.847500E-03	3.997800E+02	1.128700E+13	0.000000E+00	0.000000E+00	0.000000E+00	2.294200E+08	2.630900E+15
248	7.862500E-03	3.991700E+02	7.554300E+12	0.000000E+00	0.000000E+00	0.000000E+00	1.541100E+08	1.793600E+15
249	7.877500E-03	3.985500E+02	5.001200E+12	0.000000E+00	0.000000E+00	0.000000E+00	1.024000E+08	1.209600E+15
250	7.892500E-03	3.979300E+02	3.273800E+12	0.000000E+00	0.000000E+00	0.000000E+00	6.728100E+07	8.066300E+14
251	7.907500E-03	3.973200E+02	2.118300E+12	0.000000E+00	0.000000E+00	0.000000E+00	4.369400E+07	5.317100E+14
252	7.922500E-03	3.967000E+02	1.354200E+12	0.000000E+00	0.000000E+00	0.000000E+00	2.803700E+07	3.463200E+14
253	7.937500E-03	3.960900E+02	8.549800E+11	0.000000E+00	0.000000E+00	0.000000E+00	1.776700E+07	2.227800E+14
254	7.952500E-03	3.954700E+02	5.328900E+11	0.000000E+00	0.000000E+00	0.000000E+00	1.111600E+07	1.414900E+14
255	7.967500E-03	3.948500E+02	3.277500E+11	0.000000E+00	0.000000E+00	0.000000E+00	6.862200E+06	8.867600E+13
256	7.982500E-03	3.942400E+02	1.988200E+11	0.000000E+00	0.000000E+00	0.000000E+00	4.178400E+06	5.481800E+13
257	7.997500E-03	3.936200E+02	1.189000E+11	0.000000E+00	0.000000E+00	0.000000E+00	2.508300E+06	3.341000E+13
258	8.012500E-03	3.930100E+02	7.006600E+10	0.000000E+00	0.000000E+00	0.000000E+00	1.483700E+06	2.006600E+13
259	8.027500E-03	3.923900E+02	4.066400E+10	0.000000E+00	0.000000E+00	0.000000E+00	8.643700E+05	1.187000E+13
260	8.042500E-03	3.917800E+02	2.323100E+10	0.000000E+00	0.000000E+00	0.000000E+00	4.957000E+05	6.912300E+12
261	8.057500E-03	3.911600E+02	1.305700E+10	0.000000E+00	0.000000E+00	0.000000E+00	2.796800E+05	3.960500E+12
262	8.072500E-03	3.905400E+02	7.216500E+09	0.000000E+00	0.000000E+00	0.000000E+00	1.551600E+05	2.231400E+12
263	8.087500E-03	3.899300E+02	3.919500E+09	0.000000E+00	0.000000E+00	0.000000E+00	8.459800E+04	1.235600E+12
264	8.102500E-03	3.893100E+02	2.090800E+09	0.000000E+00	0.000000E+00	0.000000E+00	4.530200E+04	6.719800E+11
265	8.117500E-03	3.887000E+02	1.094700E+09	0.000000E+00	0.000000E+00	0.000000E+00	2.381200E+04	3.587500E+11
266	8.132500E-03	3.880800E+02	5.622700E+08	0.000000E+00	0.000000E+00	0.000000E+00	1.227800E+04	1.878900E+11
267	8.147500E-03	3.874700E+02	2.831000E+08	0.000000E+00	0.000000E+00	0.000000E+00	6.206000E+03	9.647100E+10
268	8.162500E-03	3.868500E+02	1.396500E+08	0.000000E+00	0.000000E+00	0.000000E+00	3.073200E+03	4.852900E+10
269	8.177500E-03	3.862400E+02	6.743800E+07	0.000000E+00	0.000000E+00	0.000000E+00	1.489900E+03	2.390100E+10
270	8.192500E-03	3.856200E+02	3.186100E+07	0.000000E+00	0.000000E+00	0.000000E+00	7.066800E+02	1.151700E+10
271	8.207500E-03	3.850000E+02	1.471600E+07	0.000000E+00	0.000000E+00	0.000000E+00	3.276900E+02	5.426000E+09
272	8.222500E-03	3.843900E+02	6.640000E+06	0.000000E+00	0.000000E+00	0.000000E+00	1.484400E+02	2.497400E+09
273	8.237500E-03	3.837700E+02	2.924700E+06	0.000000E+00	0.000000E+00	0.000000E+00	6.564600E+01	1.122200E+09
274	8.252500E-03	3.831600E+02	1.256600E+06	0.000000E+00	0.000000E+00	0.000000E+00	2.831800E+01	4.919000E+08
275	8.267500E-03	3.825400E+02	5.262600E+05	0.000000E+00	0.000000E+00	0.000000E+00	1.190600E+01	2.101800E+08
276	8.282500E-03	3.819300E+02	2.146400E+05	0.000000E+00	0.000000E+00	0.000000E+00	4.875700E+00	8.746600E+07
277	8.297500E-03	3.813100E+02	8.519300E+04	0.000000E+00	0.000000E+00	0.000000E+00	1.943000E+00	3.542400E+07
278	8.312500E-03	3.806900E+02	3.287800E+04	0.000000E+00	0.000000E+00	0.000000E+00	7.528800E-01	1.395100E+07
279	8.327500E-03	3.800800E+02	1.232700E+04	0.000000E+00	0.000000E+00	0.000000E+00	2.834300E-01	5.338100E+06
280	8.342500E-03	3.794600E+02	4.486700E+03	0.000000E+00	0.000000E+00	0.000000E+00	1.035800E-01	1.982900E+06
281	8.357500E-03	3.788500E+02	1.583800E+03	0.000000E+00	0.000000E+00	0.000000E+00	3.671300E-02	7.144400E+05
282	8.372500E-03	3.782300E+02	5.418100E+02	0.000000E+00	0.000000E+00	0.000000E+00	1.261000E-02	2.494600E+05
283	8.387500E-03	3.776200E+02	1.794500E+02	0.000000E+00	0.000000E+00	0.000000E+00	4.193900E-03	8.434500E+04
284	8.402500E-03	3.770000E+02	5.750000E+01	0.000000E+00	0.000000E+00	0.000000E+00	1.349300E-03	2.758900E+04
285	8.417500E-03	3.763900E+02	1.780700E+01	0.000000E+00	0.000000E+00	0.000000E+00	4.196000E-04	8.723200E+03
286	8.432500E-03	3.757700E+02	5.325700E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.260100E-04	2.663700E+03
287	8.447500E-03	3.751500E+02	1.536900E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.651600E-05	7.848900E+02
288	8.462500E-03	3.745400E+02	4.279700E-01	0.000000E+00	0.000000E+00	0.000000E+00	1.021100E-05	2.231900E+02
289	8.477500E-03	3.739200E+02	1.164100E-01	0.000000E+00	0.000000E+00	0.000000E+00	2.789000E-06	6.199500E+01
290	8.492500E-03	3.733100E+02	3.692900E-02	0.000000E+00	0.000000E+00	0.000000E+00	8.884800E-07	2.008600E+01
291	8.500000E-03	3.730000E+02	3.692900E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
